drug_name,fact_type,extraction_method,condition,severity,frequency,interactant,clinical_effect,management
gabapentin,SAFETY_SIGNAL,STRUCTURED_PARSE,Other,MEDIUM,,,,
gabapentin,SAFETY_SIGNAL,STRUCTURED_PARSE,Abdominal pain,MEDIUM,,,,
gabapentin,SAFETY_SIGNAL,STRUCTURED_PARSE,Digestive System,MEDIUM,,,,
gabapentin,SAFETY_SIGNAL,STRUCTURED_PARSE,Diarrhea,MEDIUM,,,,
gabapentin,SAFETY_SIGNAL,STRUCTURED_PARSE,Dry mouth,MEDIUM,,,,
gabapentin,SAFETY_SIGNAL,STRUCTURED_PARSE,Constipation,MEDIUM,,,,
gabapentin,SAFETY_SIGNAL,STRUCTURED_PARSE,Nausea,MEDIUM,,,,
gabapentin,SAFETY_SIGNAL,STRUCTURED_PARSE,Vomiting,MEDIUM,,,,
gabapentin,SAFETY_SIGNAL,STRUCTURED_PARSE,Flatulence,MEDIUM,,,,
gabapentin,SAFETY_SIGNAL,STRUCTURED_PARSE,Metabolic and Nutritional Disorders,MEDIUM,,,,
gabapentin,SAFETY_SIGNAL,STRUCTURED_PARSE,Peripheral edema,MEDIUM,,,,
gabapentin,SAFETY_SIGNAL,STRUCTURED_PARSE,Fracture,MEDIUM,,,,
levothyroxine,INTERACTION,LLM_FALLBACK,,MODERATE,,Oral Hypoglycemics,Increases in oral hypoglycemic requirements,Patients should be closely watched during initiation of thyroid replacement therapy
levothyroxine,INTERACTION,LLM_FALLBACK,,MODERATE,,Oral Anticoagulants,Enhanced anticoagulant effect requiring reduction in anticoagulant dosage,Patients should be watched very closely when thyroid is started; reduction in anticoagulant dosage will likely be required
levothyroxine,INTERACTION,LLM_FALLBACK,,MODERATE,,Estrogen,"Decreased free levothyroxine, increasing thyroid requirements in patients without functioning thyroid gland",Patients without a functioning thyroid gland may need to increase their thyroid dose
levothyroxine,INTERACTION,LLM_FALLBACK,,MODERATE,,Oral Contraceptives,"Decreased free levothyroxine, increasing thyroid requirements in patients without functioning thyroid gland",Patients without a functioning thyroid gland may need to increase their thyroid dose
levothyroxine,INTERACTION,LLM_FALLBACK,,MODERATE,,Colestipol,Impaired absorption of thyroid hormones,Four to five hours should elapse between administration of colestipol and thyroid hormones
levothyroxine,INTERACTION,LLM_FALLBACK,,MODERATE,,Cholestyramine,Impaired absorption of thyroid hormones,Four to five hours should elapse between administration of cholestyramine and thyroid hormones
levothyroxine,INTERACTION,LLM_FALLBACK,,MODERATE,,Insulin,Increases in insulin requirements,Patients should be closely watched during initiation of thyroid replacement therapy
lisinopril,INTERACTION,LLM_FALLBACK,,MODERATE,,Potassium supplements,Significant increases in serum potassium,Use with caution and with frequent monitoring of serum potassium
lisinopril,INTERACTION,LLM_FALLBACK,,MODERATE,,Lithium,Lithium toxicity,Monitor serum lithium levels frequently
lisinopril,INTERACTION,LLM_FALLBACK,,MODERATE,,Potassium-containing salt substitutes,Significant increases in serum potassium,Use with caution and with frequent monitoring of serum potassium
lisinopril,INTERACTION,LLM_FALLBACK,,MODERATE,,mTOR inhibitors,Increased risk for angioedema,
lisinopril,INTERACTION,LLM_FALLBACK,,MODERATE,,Neprilysin inhibitors,Increased risk for angioedema,
lisinopril,INTERACTION,LLM_FALLBACK,,MODERATE,,NSAIDs,"Deterioration of renal function, including possible acute renal failure",Monitor renal function periodically
lisinopril,INTERACTION,LLM_FALLBACK,,CONTRAINDICATED,,Aliskiren,"Increased risk of hypotension, syncope, hyperkalemia, and changes in renal function",Do not coadminister aliskiren with lisinopril in patients with diabetes. Avoid use in patients with renal impairment (GFR <60 ml/min)
lisinopril,INTERACTION,LLM_FALLBACK,,SEVERE,,Direct renin inhibitors,"Increased risk of hypotension, syncope, hyperkalemia, and changes in renal function","Avoid combined use of RAS inhibitors. Monitor blood pressure, renal function, and electrolytes"
lisinopril,INTERACTION,LLM_FALLBACK,,MODERATE,,Potassium-sparing diuretics,Significant increases in serum potassium,Use with caution and with frequent monitoring of serum potassium
lisinopril,INTERACTION,LLM_FALLBACK,,SEVERE,,Angiotensin receptor blockers,"Increased risk of hypotension, syncope, hyperkalemia, and changes in renal function","Avoid combined use of RAS inhibitors. Monitor blood pressure, renal function, and electrolytes"
lisinopril,INTERACTION,LLM_FALLBACK,,MODERATE,,Diuretics,Excessive reduction of blood pressure,"Discontinue diuretic or increase salt intake prior to lisinopril initiation, or start lisinopril at 5 mg daily with close medical supervision"
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Upper Respiratory Infection,MEDIUM,,,,
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Dizziness,MEDIUM,,,,
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Cough,MEDIUM,,,,
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Asthenia,MEDIUM,,,,
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Fatigue,MEDIUM,,,,
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Dyspepsia,MEDIUM,,,,
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Vomiting,MEDIUM,,,,
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Muscle Cramps,MEDIUM,,,,
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Orthostatic Effects,MEDIUM,,,,
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Diarrhea,MEDIUM,,,,
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Rash,MEDIUM,,,,
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Impotence,MEDIUM,,,,
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Nausea,MEDIUM,,,,
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Hypotension,MEDIUM,,,,
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Paresthesia,MEDIUM,,,,
lisinopril,SAFETY_SIGNAL,STRUCTURED_PARSE,Headache,MEDIUM,,,,
losartan,INTERACTION,LLM_FALLBACK,,MODERATE,,Agents Increasing Serum Potassium,Hyperkalemia,Monitor serum potassium in such patients
losartan,INTERACTION,LLM_FALLBACK,,CONTRAINDICATED,,Aliskiren,"Increased risks of hypotension, syncope, hyperkalemia, and changes in renal function (including acute renal failure)",Do not coadminister aliskiren with losartan potassium in patients with diabetes. Avoid use of aliskiren with losartan potassium in patients with renal impairment (GFR <60 mL/min)
losartan,INTERACTION,LLM_FALLBACK,,MODERATE,,Lithium,Increases in serum lithium concentrations and lithium toxicity,Monitor serum lithium levels during concomitant use
losartan,INTERACTION,LLM_FALLBACK,,SEVERE,,ACE inhibitors,"Increased risks of hypotension, syncope, hyperkalemia, and changes in renal function (including acute renal failure)","In general, avoid combined use of RAS inhibitors. Closely monitor blood pressure, renal function, and electrolytes"
losartan,INTERACTION,LLM_FALLBACK,,MODERATE,,NSAIDs Including Selective COX-2 Inhibitors,"Deterioration of renal function, including possible acute renal failure",Monitor renal function periodically in patients receiving losartan and NSAID therapy
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Abdominal pain,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Nasal congestion,MEDIUM,2%,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Back pain,MEDIUM,2%,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Anaemia,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Hepatitis,HIGH,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Urinary tract infection,MEDIUM,≥4%,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Muscular weakness,MEDIUM,≥4%,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Depression,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Hyponatraemia,HIGH,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Somnolence,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Headache,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Sleep disorder,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Paraesthesia,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Migraine,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Vertigo,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Tinnitus,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Hypoglycaemia,HIGH,≥4%,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Hyperkalemia,HIGH,≥4%,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Palpitations,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Syncope,HIGH,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Diarrhoea,MEDIUM,≥4%,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Orthostatic hypotension,MEDIUM,≥4%,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Hypotension,MEDIUM,≥4%,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Chest pain,MEDIUM,≥4%,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Asthenia,MEDIUM,≥4%,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Oedema,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Atrial fibrillation,HIGH,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Cerebrovascular accident,CRITICAL,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Rhabdomyolysis,CRITICAL,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Dyspnoea,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Erectile dysfunction,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Arthralgia,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Myalgia,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Rash,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Pruritus,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Urticaria,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Vomiting,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Nausea,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Constipation,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Dysgeusia,MEDIUM,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Erythroderma,HIGH,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Vasculitis,HIGH,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Angioedema,HIGH,rarely,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Thrombocytopenia,HIGH,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Dizziness,MEDIUM,3%,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Upper respiratory tract infection,MEDIUM,8%,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Henoch-Schonlein purpura,HIGH,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Anaphylactic reaction,CRITICAL,,,,
losartan,SAFETY_SIGNAL,LLM_FALLBACK,Malaise,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Due to CHD,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Due to Stroke,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Risk Reduction,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Gender,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Overall Results,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,"Doubling of Serum Creatinine, ESRD and Death Occurring as a First Event",CRITICAL,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Doubling of Serum Creatinine,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,No. of Patients,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,"Overall Incidence of Doubling of Serum Creatinine, ESRD and Death",CRITICAL,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,ESRD,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Death,CRITICAL,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Cardiovascular mortality,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,HCTZ,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Cough,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Myocardial infarction (nonfatal),CRITICAL,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Stroke (fatal/nonfatal),CRITICAL,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Myocardial infarction (fatal/nonfatal),CRITICAL,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Race,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Asian,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Black,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Hispanic,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,White,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Losartan Potassium,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Components of Primary Composite Endpoint (as a first event),MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Stroke (nonfatal),CRITICAL,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Losartan,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Male,MEDIUM,,,,
losartan,SAFETY_SIGNAL,STRUCTURED_PARSE,Female,MEDIUM,,,,
